"","date","station","sensor","depth","vwcavg"
"6162","2022-10-01","BUECI","BUECI-SF01",3,0.429479166666667
"6163","2022-10-02","BUECI","BUECI-SF01",3,0.422125
"6164","2022-10-03","BUECI","BUECI-SF01",3,0.4175
"6165","2022-10-04","BUECI","BUECI-SF01",3,0.409375
"6166","2022-10-05","BUECI","BUECI-SF01",3,0.394791666666667
"6167","2022-10-06","BUECI","BUECI-SF01",3,0.390208333333333
"6168","2022-10-07","BUECI","BUECI-SF01",3,0.390625
"6169","2022-10-08","BUECI","BUECI-SF01",3,0.395083333333333
"6170","2022-10-09","BUECI","BUECI-SF01",3,0.399291666666667
"6171","2022-10-10","BUECI","BUECI-SF01",3,0.4114375
"6172","2022-10-11","BUECI","BUECI-SF01",3,0.430895833333333
"6173","2022-10-12","BUECI","BUECI-SF01",3,0.447104166666667
"6174","2022-10-13","BUECI","BUECI-SF01",3,0.453770833333333
"6175","2022-10-14","BUECI","BUECI-SF01",3,0.457354166666667
"6176","2022-10-15","BUECI","BUECI-SF01",3,0.458645833333333
"6177","2022-10-16","BUECI","BUECI-SF01",3,0.447729166666667
"6178","2022-10-17","BUECI","BUECI-SF01",3,0.425125
"6179","2022-10-18","BUECI","BUECI-SF01",3,0.417458333333333
"6180","2022-10-19","BUECI","BUECI-SF01",3,0.410270833333333
"6181","2022-10-20","BUECI","BUECI-SF01",3,0.398125
"6182","2022-10-21","BUECI","BUECI-SF01",3,0.386958333333333
"6183","2022-10-22","BUECI","BUECI-SF01",3,0.378645833333333
"6184","2022-10-23","BUECI","BUECI-SF01",3,0.368958333333333
"6185","2022-10-24","BUECI","BUECI-SF01",3,0.351583333333333
"6186","2022-10-25","BUECI","BUECI-SF01",3,0.329333333333333
"6187","2022-10-26","BUECI","BUECI-SF01",3,0.310145833333333
"6188","2022-10-27","BUECI","BUECI-SF01",3,0.300458333333333
"6189","2022-10-28","BUECI","BUECI-SF01",3,0.297375
"6190","2022-10-29","BUECI","BUECI-SF01",3,0.295166666666667
"6191","2022-10-30","BUECI","BUECI-SF01",3,0.292854166666667
"6192","2022-10-31","BUECI","BUECI-SF01",3,0.289875
"6193","2022-11-01","BUECI","BUECI-SF01",3,0.265604166666667
"6194","2022-11-02","BUECI","BUECI-SF01",3,0.242354166666667
"6195","2022-11-03","BUECI","BUECI-SF01",3,0.238104166666667
"6196","2022-11-04","BUECI","BUECI-SF01",3,0.238145833333333
"6197","2022-11-05","BUECI","BUECI-SF01",3,0.238979166666667
"6198","2022-11-06","BUECI","BUECI-SF01",3,0.234458333333333
"6199","2022-11-07","BUECI","BUECI-SF01",3,0.2294375
"6200","2022-11-08","BUECI","BUECI-SF01",3,0.238291666666667
"6201","2022-11-09","BUECI","BUECI-SF01",3,0.243625
"6202","2022-11-10","BUECI","BUECI-SF01",3,0.245416666666667
"6203","2022-11-11","BUECI","BUECI-SF01",3,0.243104166666667
"6204","2022-11-12","BUECI","BUECI-SF01",3,0.233395833333333
"6205","2022-11-13","BUECI","BUECI-SF01",3,0.2273125
"6206","2022-11-14","BUECI","BUECI-SF01",3,0.228166666666667
"6207","2022-11-15","BUECI","BUECI-SF01",3,0.220041666666667
"6208","2022-11-16","BUECI","BUECI-SF01",3,0.221770833333333
"6209","2022-11-17","BUECI","BUECI-SF01",3,0.229395833333333
"6210","2022-11-18","BUECI","BUECI-SF01",3,0.238125
"6211","2022-11-19","BUECI","BUECI-SF01",3,0.24625
"6212","2022-11-20","BUECI","BUECI-SF01",3,0.245708333333333
"6213","2022-11-21","BUECI","BUECI-SF01",3,0.239875
"6214","2022-11-22","BUECI","BUECI-SF01",3,0.234125
"6215","2022-11-23","BUECI","BUECI-SF01",3,0.2246875
"6216","2022-11-24","BUECI","BUECI-SF01",3,0.2161875
"6217","2022-11-25","BUECI","BUECI-SF01",3,0.211416666666667
"6218","2022-11-26","BUECI","BUECI-SF01",3,0.207166666666667
"6219","2022-11-27","BUECI","BUECI-SF01",3,0.2018125
"6220","2022-11-28","BUECI","BUECI-SF01",3,0.195270833333333
"6221","2022-11-29","BUECI","BUECI-SF01",3,0.18475
"6222","2022-11-30","BUECI","BUECI-SF01",3,0.185145833333333
"6223","2022-12-01","BUECI","BUECI-SF01",3,0.192
"6224","2022-09-23","BUECI","BUECI-SE",3,0.2145
"6225","2022-09-24","BUECI","BUECI-SE",3,0.239229166666667
"6226","2022-09-25","BUECI","BUECI-SE",3,0.209
"6227","2022-09-26","BUECI","BUECI-SE",3,0.153083333333333
"6228","2022-09-27","BUECI","BUECI-SE",3,0.146520833333333
"6229","2022-09-28","BUECI","BUECI-SE",3,0.140625
"6230","2022-09-29","BUECI","BUECI-SE",3,0.133604166666667
"6231","2022-09-30","BUECI","BUECI-SE",3,0.1286875
"6232","2022-10-01","BUECI","BUECI-SE",3,0.125666666666667
"6233","2022-10-02","BUECI","BUECI-SE",3,0.121083333333333
"6234","2022-10-03","BUECI","BUECI-SE",3,0.114541666666667
"6235","2022-10-04","BUECI","BUECI-SE",3,0.106
"6236","2022-10-05","BUECI","BUECI-SE",3,0.0989791666666667
"6237","2022-10-06","BUECI","BUECI-SE",3,0.0968333333333333
"6238","2022-10-07","BUECI","BUECI-SE",3,0.0959583333333333
"6239","2022-10-08","BUECI","BUECI-SE",3,0.095
"6240","2022-10-09","BUECI","BUECI-SE",3,0.094875
"6241","2022-10-10","BUECI","BUECI-SE",3,0.0934166666666667
"6242","2022-10-11","BUECI","BUECI-SE",3,0.0837708333333333
"6243","2022-10-12","BUECI","BUECI-SE",3,0.082625
"6244","2022-10-13","BUECI","BUECI-SE",3,0.083
"6245","2022-10-14","BUECI","BUECI-SE",3,0.0829791666666667
"6246","2022-10-15","BUECI","BUECI-SE",3,0.0819791666666667
"6247","2022-10-16","BUECI","BUECI-SE",3,0.0787291666666667
"6248","2022-10-17","BUECI","BUECI-SE",3,0.077
"6249","2022-10-18","BUECI","BUECI-SE",3,0.0773541666666667
"6250","2022-10-19","BUECI","BUECI-SE",3,0.076625
"6251","2022-10-20","BUECI","BUECI-SE",3,0.0755416666666667
"6252","2022-10-21","BUECI","BUECI-SE",3,0.075
"6253","2022-10-22","BUECI","BUECI-SE",3,0.074875
"6254","2022-10-23","BUECI","BUECI-SE",3,0.0737708333333333
"6255","2022-10-24","BUECI","BUECI-SE",3,0.0709166666666667
"6256","2022-10-25","BUECI","BUECI-SE",3,0.0667708333333333
"6257","2022-10-26","BUECI","BUECI-SE",3,0.0632916666666667
"6258","2022-10-27","BUECI","BUECI-SE",3,0.062
"6259","2022-10-28","BUECI","BUECI-SE",3,0.0628958333333333
"6260","2022-10-29","BUECI","BUECI-SE",3,0.063
"6261","2022-10-30","BUECI","BUECI-SE",3,0.063
"6262","2022-10-31","BUECI","BUECI-SE",3,0.0627916666666667
"6263","2022-11-01","BUECI","BUECI-SE",3,0.0579166666666667
"6264","2022-11-02","BUECI","BUECI-SE",3,0.0525
"6265","2022-11-03","BUECI","BUECI-SE",3,0.0510833333333333
"6266","2022-11-04","BUECI","BUECI-SE",3,0.051
"6267","2022-11-05","BUECI","BUECI-SE",3,0.0510625
"6268","2022-11-06","BUECI","BUECI-SE",3,0.0505
"6269","2022-11-07","BUECI","BUECI-SE",3,0.0483125
"6270","2022-11-08","BUECI","BUECI-SE",3,0.0489166666666667
"6271","2022-11-09","BUECI","BUECI-SE",3,0.049
"6272","2022-11-10","BUECI","BUECI-SE",3,0.0486458333333333
"6273","2022-11-11","BUECI","BUECI-SE",3,0.0468958333333333
"6274","2022-11-12","BUECI","BUECI-SE",3,0.0420208333333333
"6275","2022-11-13","BUECI","BUECI-SE",3,0.0391458333333333
"6276","2022-11-14","BUECI","BUECI-SE",3,0.0383125
"6277","2022-11-15","BUECI","BUECI-SE",3,0.03425
"6278","2022-11-16","BUECI","BUECI-SE",3,0.0333333333333333
"6279","2022-11-17","BUECI","BUECI-SE",3,0.0346666666666667
"6280","2022-11-18","BUECI","BUECI-SE",3,0.0376458333333333
"6281","2022-11-19","BUECI","BUECI-SE",3,0.0405625
"6282","2022-11-20","BUECI","BUECI-SE",3,0.03875
"6283","2022-11-21","BUECI","BUECI-SE",3,0.037
"6284","2022-11-22","BUECI","BUECI-SE",3,0.0346666666666667
"6285","2022-11-23","BUECI","BUECI-SE",3,0.0289583333333333
"6286","2022-11-24","BUECI","BUECI-SE",3,0.0240416666666667
"6287","2022-11-25","BUECI","BUECI-SE",3,0.0218125
"6288","2022-11-26","BUECI","BUECI-SE",3,0.01925
"6289","2022-11-27","BUECI","BUECI-SE",3,0.0175625
"6290","2022-11-28","BUECI","BUECI-SE",3,0.0149375
"6291","2022-11-29","BUECI","BUECI-SE",3,0.0108125
"6292","2022-11-30","BUECI","BUECI-SE",3,0.0116875
"6293","2022-12-01","BUECI","BUECI-SE",3,0.013
"6294","2022-09-21","BUECI","BUECI-SB",3,0.111
"6295","2022-09-22","BUECI","BUECI-SB",3,0.110452054794521
"6296","2022-09-23","BUECI","BUECI-SB",3,0.109302325581395
"6297","2022-09-24","BUECI","BUECI-SB",3,0.109
"6298","2022-09-25","BUECI","BUECI-SB",3,0.109
"6299","2022-09-26","BUECI","BUECI-SB",3,0.109354166666667
"6300","2022-09-27","BUECI","BUECI-SB",3,0.11
"6301","2022-09-28","BUECI","BUECI-SB",3,0.109833333333333
"6302","2022-09-29","BUECI","BUECI-SB",3,0.109
"6303","2022-09-30","BUECI","BUECI-SB",3,0.108895833333333
"6304","2022-10-01","BUECI","BUECI-SB",3,0.107791666666667
"6305","2022-10-02","BUECI","BUECI-SB",3,0.1063125
"6306","2022-10-03","BUECI","BUECI-SB",3,0.101708333333333
"6307","2022-10-04","BUECI","BUECI-SB",3,0.0910416666666667
"6308","2022-10-05","BUECI","BUECI-SB",3,0.0705416666666667
"6309","2022-10-06","BUECI","BUECI-SB",3,0.0972708333333333
"6310","2022-10-07","BUECI","BUECI-SB",3,0.124125
"6311","2022-10-08","BUECI","BUECI-SB",3,0.116520833333333
"6312","2022-10-09","BUECI","BUECI-SB",3,0.1118125
"6313","2022-10-10","BUECI","BUECI-SB",3,0.107125
"6314","2022-10-11","BUECI","BUECI-SB",3,0.102416666666667
"6315","2022-10-12","BUECI","BUECI-SB",3,0.0898958333333333
"6316","2022-10-13","BUECI","BUECI-SB",3,0.0778958333333333
"6317","2022-10-14","BUECI","BUECI-SB",3,0.0672708333333333
"6318","2022-10-15","BUECI","BUECI-SB",3,0.0572083333333333
"6319","2022-10-16","BUECI","BUECI-SB",3,0.0485833333333333
"6320","2022-10-17","BUECI","BUECI-SB",3,0.0445416666666667
"6321","2022-10-18","BUECI","BUECI-SB",3,0.044
"6322","2022-10-19","BUECI","BUECI-SB",3,0.0431875
"6323","2022-10-20","BUECI","BUECI-SB",3,0.0423958333333333
"6324","2022-10-21","BUECI","BUECI-SB",3,0.041625
"6325","2022-10-22","BUECI","BUECI-SB",3,0.041
"6326","2022-10-23","BUECI","BUECI-SB",3,0.041
"6327","2022-10-24","BUECI","BUECI-SB",3,0.0399166666666667
"6328","2022-10-25","BUECI","BUECI-SB",3,0.0386666666666667
"6329","2022-10-26","BUECI","BUECI-SB",3,0.0376666666666667
"6330","2022-10-27","BUECI","BUECI-SB",3,0.037
"6331","2022-10-28","BUECI","BUECI-SB",3,0.037
"6332","2022-10-29","BUECI","BUECI-SB",3,0.037
"6333","2022-10-30","BUECI","BUECI-SB",3,0.037
"6334","2022-10-31","BUECI","BUECI-SB",3,0.037
"6335","2022-11-01","BUECI","BUECI-SB",3,0.037
"6336","2022-11-02","BUECI","BUECI-SB",3,0.0365416666666667
"6337","2022-11-03","BUECI","BUECI-SB",3,0.036
"6338","2022-11-04","BUECI","BUECI-SB",3,0.036
"6339","2022-11-05","BUECI","BUECI-SB",3,0.0358333333333333
"6340","2022-11-06","BUECI","BUECI-SB",3,0.035
"6341","2022-11-07","BUECI","BUECI-SB",3,0.035
"6342","2022-11-08","BUECI","BUECI-SB",3,0.035
"6343","2022-11-09","BUECI","BUECI-SB",3,0.0350833333333333
"6344","2022-11-10","BUECI","BUECI-SB",3,0.0359375
"6345","2022-11-11","BUECI","BUECI-SB",3,0.036
"6346","2022-11-12","BUECI","BUECI-SB",3,0.0350833333333333
"6347","2022-11-13","BUECI","BUECI-SB",3,0.035
"6348","2022-11-14","BUECI","BUECI-SB",3,0.035
"6349","2022-11-15","BUECI","BUECI-SB",3,0.0346458333333333
"6350","2022-11-16","BUECI","BUECI-SB",3,0.034
"6351","2022-11-17","BUECI","BUECI-SB",3,0.0348333333333333
"6352","2022-11-18","BUECI","BUECI-SB",3,0.0358333333333333
"6353","2022-11-19","BUECI","BUECI-SB",3,0.0377916666666667
"6354","2022-11-20","BUECI","BUECI-SB",3,0.038
"6355","2022-11-21","BUECI","BUECI-SB",3,0.0372291666666667
"6356","2022-11-22","BUECI","BUECI-SB",3,0.0365
"6357","2022-11-23","BUECI","BUECI-SB",3,0.0354375
"6358","2022-11-24","BUECI","BUECI-SB",3,0.035
"6359","2022-11-25","BUECI","BUECI-SB",3,0.0342916666666667
"6360","2022-11-26","BUECI","BUECI-SB",3,0.0339166666666667
"6361","2022-11-27","BUECI","BUECI-SB",3,0.033
"6362","2022-11-28","BUECI","BUECI-SB",3,0.0328541666666667
"6363","2022-11-29","BUECI","BUECI-SB",3,0.032
"6364","2022-11-30","BUECI","BUECI-SB",3,0.03125
"6365","2022-12-01","BUECI","BUECI-SB",3,0.031
"6366","2022-09-21","BUECI","BUECI-SD",3,0
"6367","2022-09-22","BUECI","BUECI-SD",3,0
"6368","2022-09-23","BUECI","BUECI-SD",3,0
"6369","2022-09-24","BUECI","BUECI-SD",3,0
"6370","2022-09-25","BUECI","BUECI-SD",3,0
"6371","2022-09-26","BUECI","BUECI-SD",3,0
"6372","2022-09-27","BUECI","BUECI-SD",3,0
"6373","2022-09-28","BUECI","BUECI-SD",3,0
"6374","2022-09-29","BUECI","BUECI-SD",3,0
"6375","2022-09-30","BUECI","BUECI-SD",3,0
"6376","2022-10-01","BUECI","BUECI-SD",3,0
"6377","2022-10-02","BUECI","BUECI-SD",3,0
"6378","2022-10-03","BUECI","BUECI-SD",3,0
"6379","2022-10-04","BUECI","BUECI-SD",3,0
"6380","2022-10-05","BUECI","BUECI-SD",3,0
"6381","2022-10-06","BUECI","BUECI-SD",3,0
"6382","2022-10-07","BUECI","BUECI-SD",3,0
"6383","2022-10-08","BUECI","BUECI-SD",3,0
"6384","2022-10-09","BUECI","BUECI-SD",3,0
"6385","2022-10-10","BUECI","BUECI-SD",3,0
"6386","2022-10-11","BUECI","BUECI-SD",3,0
"6387","2022-10-12","BUECI","BUECI-SD",3,0
"6388","2022-10-13","BUECI","BUECI-SD",3,0
"6389","2022-10-14","BUECI","BUECI-SD",3,0
"6390","2022-10-15","BUECI","BUECI-SD",3,0
"6391","2022-10-16","BUECI","BUECI-SD",3,0
"6392","2022-10-17","BUECI","BUECI-SD",3,0
"6393","2022-10-18","BUECI","BUECI-SD",3,0
"6394","2022-10-19","BUECI","BUECI-SD",3,0
"6395","2022-10-20","BUECI","BUECI-SD",3,0
"6396","2022-10-21","BUECI","BUECI-SD",3,0
"6397","2022-10-22","BUECI","BUECI-SD",3,0
"6398","2022-10-23","BUECI","BUECI-SD",3,0
"6399","2022-10-24","BUECI","BUECI-SD",3,0
"6400","2022-10-25","BUECI","BUECI-SD",3,0
"6401","2022-10-26","BUECI","BUECI-SD",3,0
"6402","2022-10-27","BUECI","BUECI-SD",3,0
"6403","2022-10-28","BUECI","BUECI-SD",3,0
"6404","2022-10-29","BUECI","BUECI-SD",3,0
"6405","2022-10-30","BUECI","BUECI-SD",3,0
"6406","2022-10-31","BUECI","BUECI-SD",3,0
"6407","2022-11-01","BUECI","BUECI-SD",3,0
"6408","2022-11-02","BUECI","BUECI-SD",3,0
"6409","2022-11-03","BUECI","BUECI-SD",3,0
"6410","2022-11-04","BUECI","BUECI-SD",3,0
"6411","2022-11-05","BUECI","BUECI-SD",3,0
"6412","2022-11-06","BUECI","BUECI-SD",3,0
"6413","2022-11-07","BUECI","BUECI-SD",3,0
"6414","2022-11-08","BUECI","BUECI-SD",3,0
"6415","2022-11-09","BUECI","BUECI-SD",3,0
"6416","2022-11-10","BUECI","BUECI-SD",3,0
"6417","2022-11-11","BUECI","BUECI-SD",3,0
"6418","2022-11-12","BUECI","BUECI-SD",3,0
"6419","2022-11-13","BUECI","BUECI-SD",3,0
"6420","2022-11-14","BUECI","BUECI-SD",3,0
"6421","2022-11-15","BUECI","BUECI-SD",3,0
"6422","2022-11-16","BUECI","BUECI-SD",3,0
"6423","2022-11-17","BUECI","BUECI-SD",3,0
"6424","2022-11-18","BUECI","BUECI-SD",3,0
"6425","2022-11-19","BUECI","BUECI-SD",3,0
"6426","2022-11-20","BUECI","BUECI-SD",3,0
"6427","2022-11-21","BUECI","BUECI-SD",3,0
"6428","2022-11-22","BUECI","BUECI-SD",3,0
"6429","2022-11-23","BUECI","BUECI-SD",3,0
"6430","2022-11-24","BUECI","BUECI-SD",3,0
"6431","2022-11-25","BUECI","BUECI-SD",3,0
"6432","2022-11-26","BUECI","BUECI-SD",3,0
"6433","2022-11-27","BUECI","BUECI-SD",3,0
"6434","2022-11-28","BUECI","BUECI-SD",3,0
"6435","2022-11-29","BUECI","BUECI-SD",3,0
"6436","2022-11-30","BUECI","BUECI-SD",3,0
"6437","2022-12-01","BUECI","BUECI-SD",3,0
"6438","2022-09-20","TNHA","TNHA-SB",3,0.112536585365854
"6439","2022-09-21","TNHA","TNHA-SB",3,0.113361111111111
"6440","2022-09-22","TNHA","TNHA-SB",3,0.112588235294118
"6441","2022-09-23","TNHA","TNHA-SB",3,0.109791666666667
"6442","2022-09-24","TNHA","TNHA-SB",3,0.108416666666667
"6443","2022-09-25","TNHA","TNHA-SB",3,0.107520833333333
"6444","2022-09-26","TNHA","TNHA-SB",3,0.1058125
"6445","2022-09-27","TNHA","TNHA-SB",3,0.102770833333333
"6446","2022-09-28","TNHA","TNHA-SB",3,0.0997708333333333
"6447","2022-09-29","TNHA","TNHA-SB",3,0.096875
"6448","2022-09-30","TNHA","TNHA-SB",3,0.0956041666666667
"6449","2022-10-01","TNHA","TNHA-SB",3,0.0944375
"6450","2022-10-02","TNHA","TNHA-SB",3,0.0914166666666667
"6451","2022-10-03","TNHA","TNHA-SB",3,0.0885416666666667
"6452","2022-10-04","TNHA","TNHA-SB",3,0.0864
"6453","2022-09-01","TNHA","TNHA-SA",3,0.268625
"6454","2022-09-02","TNHA","TNHA-SA",3,0.260229166666667
"6455","2022-09-03","TNHA","TNHA-SA",3,0.252166666666667
"6456","2022-09-04","TNHA","TNHA-SA",3,0.202916666666667
"6457","2022-09-05","TNHA","TNHA-SA",3,0.157375
"6458","2022-09-06","TNHA","TNHA-SA",3,0.217291666666667
"6459","2022-09-07","TNHA","TNHA-SA",3,0.215270833333333
"6460","2022-09-08","TNHA","TNHA-SA",3,0.212770833333333
"6461","2022-09-09","TNHA","TNHA-SA",3,0.2096875
"6462","2022-09-10","TNHA","TNHA-SA",3,0.207020833333333
"6463","2022-09-11","TNHA","TNHA-SA",3,0.203291666666667
"6464","2022-09-12","TNHA","TNHA-SA",3,0.20125
"6465","2022-09-13","TNHA","TNHA-SA",3,0.199791666666667
"6466","2022-09-14","TNHA","TNHA-SA",3,0.198395833333333
"6467","2022-09-15","TNHA","TNHA-SA",3,0.198
"6468","2022-09-16","TNHA","TNHA-SA",3,0.197270833333333
"6469","2022-09-17","TNHA","TNHA-SA",3,0.196229813664596
"6470","2022-09-18","TNHA","TNHA-SA",3,0.195899305555556
"6471","2022-09-19","TNHA","TNHA-SA",3,0.197527777777778
"6472","2022-09-20","TNHA","TNHA-SA",3,0.197038194444444
"6473","2022-09-21","TNHA","TNHA-SA",3,0.196350694444444
"6474","2022-09-22","TNHA","TNHA-SA",3,0.184078947368421
"6475","2022-09-23","TNHA","TNHA-SA",3,0.191
"6476","2022-09-24","TNHA","TNHA-SA",3,0.189458333333333
"6477","2022-09-25","TNHA","TNHA-SA",3,0.1886875
"6478","2022-09-26","TNHA","TNHA-SA",3,0.187645833333333
"6479","2022-09-27","TNHA","TNHA-SA",3,0.1629375
"6480","2022-09-28","TNHA","TNHA-SA",3,0.0996458333333334
"6481","2022-09-29","TNHA","TNHA-SA",3,0.182375
"6482","2022-09-30","TNHA","TNHA-SA",3,0.180479166666667
"6483","2022-10-01","TNHA","TNHA-SA",3,0.179125
"6484","2022-10-02","TNHA","TNHA-SA",3,0.147916666666667
"6485","2022-10-03","TNHA","TNHA-SA",3,0.0524375
"6486","2022-10-04","TNHA","TNHA-SA",3,0.154708333333333
"6487","2022-10-05","TNHA","TNHA-SA",3,0.108666666666667
"6488","2022-10-06","TNHA","TNHA-SA",3,0.100854166666667
"6489","2022-10-07","TNHA","TNHA-SA",3,0.07125
"6490","2022-10-08","TNHA","TNHA-SA",3,0.0876875
"6491","2022-10-09","TNHA","TNHA-SA",3,0.0954375
"6492","2022-10-10","TNHA","TNHA-SA",3,0.0904166666666667
"6493","2022-10-11","TNHA","TNHA-SA",3,0.0873333333333333
"6494","2022-10-12","TNHA","TNHA-SA",3,0.091
"6495","2022-10-13","TNHA","TNHA-SA",3,0.0899583333333333
"6496","2022-10-14","TNHA","TNHA-SA",3,0.0858541666666667
"6497","2022-10-15","TNHA","TNHA-SA",3,0.0828541666666667
"6498","2022-10-16","TNHA","TNHA-SA",3,0.0771041666666667
"6499","2022-10-17","TNHA","TNHA-SA",3,0.0776041666666667
"6500","2022-10-18","TNHA","TNHA-SA",3,0.07875
"6501","2022-10-19","TNHA","TNHA-SA",3,0.078
"6502","2022-10-20","TNHA","TNHA-SA",3,0.078
"6503","2022-10-21","TNHA","TNHA-SA",3,0.0787916666666667
"6504","2022-10-22","TNHA","TNHA-SA",3,0.079
"6505","2022-10-23","TNHA","TNHA-SA",3,0.0787916666666667
"6506","2022-10-24","TNHA","TNHA-SA",3,0.077
"6507","2022-10-25","TNHA","TNHA-SA",3,0.0652105263157895
"6508","2022-10-07","BUECI","BUECI-SF02",3,0.411458333333333
"6509","2022-10-08","BUECI","BUECI-SF02",3,0.495770833333333
"6510","2022-10-09","BUECI","BUECI-SF02",3,0.4956875
"6511","2022-10-10","BUECI","BUECI-SF02",3,0.491291666666667
"6512","2022-10-11","BUECI","BUECI-SF02",3,0.484979166666667
"6513","2022-10-12","BUECI","BUECI-SF02",3,0.4790625
"6514","2022-10-13","BUECI","BUECI-SF02",3,0.475395833333333
"6515","2022-10-14","BUECI","BUECI-SF02",3,0.4705
"6516","2022-10-15","BUECI","BUECI-SF02",3,0.461729166666667
"6517","2022-10-16","BUECI","BUECI-SF02",3,0.406354166666667
"6518","2022-10-17","BUECI","BUECI-SF02",3,0.379791666666667
"6519","2022-10-18","BUECI","BUECI-SF02",3,0.275625
"6520","2022-10-19","BUECI","BUECI-SF02",3,0.250041666666667
"6521","2022-10-20","BUECI","BUECI-SF02",3,0.240625
"6522","2022-10-21","BUECI","BUECI-SF02",3,0.234041666666667
"6523","2022-10-22","BUECI","BUECI-SF02",3,0.227270833333333
"6524","2022-10-23","BUECI","BUECI-SF02",3,0.221979166666667
"6525","2022-10-24","BUECI","BUECI-SF02",3,0.21725
"6526","2022-10-25","BUECI","BUECI-SF02",3,0.212770833333333
"6527","2022-10-26","BUECI","BUECI-SF02",3,0.208541666666667
"6528","2022-10-27","BUECI","BUECI-SF02",3,0.202854166666667
"6529","2022-10-28","BUECI","BUECI-SF02",3,0.1965625
"6530","2022-10-29","BUECI","BUECI-SF02",3,0.1909375
"6531","2022-10-30","BUECI","BUECI-SF02",3,0.185625
"6532","2022-10-31","BUECI","BUECI-SF02",3,0.180104166666667
"6533","2022-11-01","BUECI","BUECI-SF02",3,0.175083333333333
"6534","2022-11-02","BUECI","BUECI-SF02",3,0.171958333333333
"6535","2022-11-03","BUECI","BUECI-SF02",3,0.170166666666667
"6536","2022-11-04","BUECI","BUECI-SF02",3,0.172083333333333
"6537","2022-11-05","BUECI","BUECI-SF02",3,0.176708333333333
"6538","2022-11-06","BUECI","BUECI-SF02",3,0.181395833333333
"6539","2022-11-07","BUECI","BUECI-SF02",3,0.185
"6540","2022-11-08","BUECI","BUECI-SF02",3,0.188145833333333
"6541","2022-11-09","BUECI","BUECI-SF02",3,0.190729166666667
"6542","2022-11-10","BUECI","BUECI-SF02",3,0.19275
"6543","2022-11-11","BUECI","BUECI-SF02",3,0.194375
"6544","2022-11-12","BUECI","BUECI-SF02",3,0.195416666666667
"6545","2022-11-13","BUECI","BUECI-SF02",3,0.196
"6546","2022-11-14","BUECI","BUECI-SF02",3,0.1968125
"6547","2022-11-15","BUECI","BUECI-SF02",3,0.197
"6548","2022-11-16","BUECI","BUECI-SF02",3,0.197791666666667
"6549","2022-11-17","BUECI","BUECI-SF02",3,0.198041666666667
"6550","2022-11-18","BUECI","BUECI-SF02",3,0.198958333333333
"6551","2022-11-19","BUECI","BUECI-SF02",3,0.19975
"6552","2022-11-20","BUECI","BUECI-SF02",3,0.200645833333333
"6553","2022-11-21","BUECI","BUECI-SF02",3,0.201
"6554","2022-11-22","BUECI","BUECI-SF02",3,0.201
"6555","2022-11-23","BUECI","BUECI-SF02",3,0.201
"6556","2022-11-24","BUECI","BUECI-SF02",3,0.200708333333333
"6557","2022-11-25","BUECI","BUECI-SF02",3,0.2
"6558","2022-11-26","BUECI","BUECI-SF02",3,0.1993125
"6559","2022-11-27","BUECI","BUECI-SF02",3,0.198583333333333
"6560","2022-11-28","BUECI","BUECI-SF02",3,0.197583333333333
"6561","2022-11-29","BUECI","BUECI-SF02",3,0.1965625
"6562","2022-11-30","BUECI","BUECI-SF02",3,0.1951875
"6563","2022-12-01","BUECI","BUECI-SF02",3,0.195
"6564","2022-09-01","SSMH","SSMH-SA",3,0.0918125
"6565","2022-09-02","SSMH","SSMH-SA",3,0.0913541666666667
"6566","2022-09-03","SSMH","SSMH-SA",3,0.0913958333333333
"6567","2022-09-04","SSMH","SSMH-SA",3,0.092
"6568","2022-09-05","SSMH","SSMH-SA",3,0.0898125
"6569","2022-09-06","SSMH","SSMH-SA",3,0.0897916666666667
"6570","2022-09-07","SSMH","SSMH-SA",3,0.0903125
"6571","2022-09-08","SSMH","SSMH-SA",3,0.090125
"6572","2022-09-09","SSMH","SSMH-SA",3,0.0899166666666667
"6573","2022-09-10","SSMH","SSMH-SA",3,0.0893125
"6574","2022-09-11","SSMH","SSMH-SA",3,0.0887083333333333
"6575","2022-09-12","SSMH","SSMH-SA",3,0.0889375
"6576","2022-09-13","SSMH","SSMH-SA",3,0.08925
"6577","2022-09-14","SSMH","SSMH-SA",3,0.0890208333333333
"6578","2022-09-15","SSMH","SSMH-SA",3,0.0889166666666667
"6579","2022-09-16","SSMH","SSMH-SA",3,0.0878333333333333
"6580","2022-09-17","SSMH","SSMH-SA",3,0.0879911504424779
"6581","2022-09-18","SSMH","SSMH-SA",3,0.0880277777777778
"6582","2022-09-19","SSMH","SSMH-SA",3,0.0890659722222222
"6583","2022-09-20","SSMH","SSMH-SA",3,0.08890625
"6584","2022-09-21","SSMH","SSMH-SA",3,0.0893229166666667
"6585","2022-09-22","SSMH","SSMH-SA",3,0.0891571428571429
"6586","2022-09-23","SSMH","SSMH-SA",3,0.0875
