"","date","station","sensor","depth","airavg"
"2583","2023-05-24","TNHA","TNHA-SC","1",-3.94666666666667
"2584","2023-05-25","TNHA","TNHA-SC","1",-4.4375
"2585","2023-05-26","TNHA","TNHA-SC","1",-3.5025
"2586","2023-05-27","TNHA","TNHA-SC","1",-1.2725
"2587","2023-05-28","TNHA","TNHA-SC","1",-0.06
"2588","2023-05-29","TNHA","TNHA-SC","1",1.48958333333333
"2589","2023-05-30","TNHA","TNHA-SC","1",0.798333333333333
"2590","2023-05-31","TNHA","TNHA-SC","1",-0.466666666666667
"2591","2023-06-01","TNHA","TNHA-SC","1",-3.11541666666667
"2592","2023-06-02","TNHA","TNHA-SC","1",-2.70583333333333
"2593","2023-06-03","TNHA","TNHA-SC","1",0.571666666666667
"2594","2023-06-04","TNHA","TNHA-SC","1",0.35375
"2595","2023-06-05","TNHA","TNHA-SC","1",1.82083333333333
"2596","2023-06-06","TNHA","TNHA-SC","1",1.89125
"2597","2023-06-07","TNHA","TNHA-SC","1",-0.420833333333333
"2598","2023-06-08","TNHA","TNHA-SC","1",-1.22375
"2599","2023-06-09","TNHA","TNHA-SC","1",-2.52916666666667
"2600","2023-06-10","TNHA","TNHA-SC","1",-2.59416666666667
"2601","2023-06-11","TNHA","TNHA-SC","1",-0.267083333333333
"2602","2023-06-12","TNHA","TNHA-SC","1",2.55125
"2603","2023-06-13","TNHA","TNHA-SC","1",5.14583333333333
"2604","2023-06-14","TNHA","TNHA-SC","1",10.025
"2605","2023-06-15","TNHA","TNHA-SC","1",5.39791666666667
"2606","2023-06-16","TNHA","TNHA-SC","1",1.28708333333333
"2607","2023-06-17","TNHA","TNHA-SC","1",3.06166666666667
"2608","2023-06-18","TNHA","TNHA-SC","1",1.71708333333333
"2609","2023-06-19","TNHA","TNHA-SC","1",5.59157894736842
